utmx utmy Watershednum elevation aspect slope
278965 4866135 9 711 351.0274 13.51969
278975 4866135 9 712 354.2894 14.10346
278985 4866135 9 712 354.2894 14.10346
278995 4866135 9 712 348.6901 14.30291
279005 4866135 9 713 351.8699 14.85106
279015 4866135 9 713 347.7352 16.39468
279025 4866135 9 714 347.7352 16.39468
279035 4866135 9 714 346.6075 15.10092
279045 4866135 9 715 338.1986 15.06996
279055 4866135 9 716 338.1986 15.06996
279065 4866135 9 717 343.3008 14.62828
279075 4866135 9 718 348.6901 14.30291
279085 4866135 9 718 354.2894 14.10346
279095 4866135 9 718 0 14.03624
279105 4866135 9 718 354.2894 14.10346
277675 4866145 7 731 45 8.049467
277685 4866145 7 730 37.87498 8.111279
277695 4866145 7 729 24.44395 8.588925
277705 4866145 7 729 24.44395 8.588925
277715 4866145 7 728 37.87498 8.111279
277725 4866145 7 727 45 8.049467
277735 4866145 7 726 45 8.049467
277745 4866145 7 725 45 8.049467
277755 4866145 7 724 37.87498 8.111279
277765 4866145 7 723 21.80141 7.667577
277775 4866145 7 723 29.0546 7.333393
277785 4866145 7 722 45 8.049467
277795 4866145 7 721 45 8.049467
277805 4866145 7 720 26.56505 6.37937
277815 4866145 7 720 26.56505 6.37937
277825 4866145 7 719 45 8.049467
277835 4866145 7 718 26.56505 6.37937
277845 4866145 7 718 26.56505 6.37937
277855 4866145 7 717 26.56505 6.37937
277865 4866145 7 717 26.56505 6.37937
277875 4866145 7 716 45 8.049467
277885 4866145 7 715 26.56505 6.37937
277895 4866145 7 715 26.56505 6.37937
277905 4866145 7 714 26.56505 6.37937
277915 4866145 7 714 26.56505 6.37937
277925 4866145 7 713 26.56505 6.37937
277935 4866145 7 713 18.43495 6.762861
277945 4866145 7 712 21.80141 7.667577
277955 4866145 7 712 6.340192 6.457954
277965 4866145 7 712 0 5.710593
277975 4866145 7 712 18.43495 6.762861
277985 4866145 7 711 21.80141 7.667577
277995 4866145 7 711 6.340192 6.457954
278005 4866145 7 711 0 5.710593
278015 4866145 7 711 0 5.710593
278025 4866145 7 711 0 5.710593
278035 4866145 7 711 0 5.710593
278045 4866145 7 711 0 5.710593
278055 4866145 7 711 333.4349 6.37937
278065 4866145 7 712 333.4349 6.37937
278075 4866145 7 712 0 5.710593
278085 4866145 7 712 341.5651 6.762861
278095 4866145 7 713 338.1986 7.667577
278105 4866145 7 713 353.6598 6.457954
278115 4866145 7 713 333.4349 6.37937
278125 4866145 7 714 333.4349 6.37937
278135 4866145 7 714 333.4349 6.37937
278145 4866145 7 715 330.9454 7.333393
278155 4866145 7 715 338.1986 7.667577
278165 4866145 7 716 329.0363 8.293805
278175 4866145 7 717 335.556 8.588925
278185 4866145 7 717 333.4349 9.520202
278195 4866145 7 718 333.4349 9.520202
278205 4866145 7 719 341.5651 8.984877
278215 4866145 7 719 341.5651 8.984877
278225 4866145 7 720 350.5377 8.64667
278235 4866145 7 720 0 8.530766
278245 4866145 7 720 350.5377 8.64667
278255 4866145 7 720 341.5651 8.984877
278265 4866145 7 721 350.5377 8.64667
278275 4866145 7 721 355.6013 9.256682
278285 4866145 7 721 356.1859 10.64269
278295 4866145 7 721 0 11.30993
278305 4866145 7 721 0 11.30993
278315 4866145 7 721 0 11.30993
278325 4866145 7 721 356.6335 12.01703
278335 4866145 7 721 351.0274 13.51969
278345 4866145 7 722 354.2894 14.10346
278355 4866145 7 722 0 14.03624
278755 4866145 9 709 18.43495 15.46673
278765 4866145 9 708 16.69924 14.62828
278775 4866145 9 708 14.74356 13.79797
278785 4866145 9 707 22.38013 12.94241
278795 4866145 9 706 14.03624 11.64863
278805 4866145 9 706 3.814075 10.64269
278815 4866145 9 706 0 9.926246
278825 4866145 9 706 344.0546 10.31508
278835 4866145 9 707 330.2551 11.39565
278845 4866145 9 708 329.0363 12.3342
278855 4866145 9 709 333.4349 12.60438
278865 4866145 9 710 341.5651 11.17999
278875 4866145 9 710 344.0546 10.31508
278885 4866145 9 711 345.9637 11.64863
278895 4866145 9 711 347.4712 12.97935
278905 4866145 9 712 349.992 12.17678
278915 4866145 9 712 349.992 12.17678
278925 4866145 9 713 347.4712 12.97935
278935 4866145 9 713 356.6335 12.01703
278945 4866145 9 713 356.6335 12.01703
278955 4866145 9 713 351.0274 13.51969
278965 4866145 9 714 351.0274 13.51969
278975 4866145 9 714 353.6598 12.75587
278985 4866145 9 714 351.0274 13.51969
278995 4866145 9 715 348.6901 14.30291
279005 4866145 9 715 348.6901 14.30291
279015 4866145 9 716 343.3008 14.62828
279025 4866145 9 717 346.6075 15.10092
279035 4866145 9 717 347.7352 16.39468
279045 4866145 9 718 341.5651 17.5484
279055 4866145 9 719 343.0725 16.72659
279065 4866145 9 720 346.6075 15.10092
279075 4866145 9 720 348.6901 14.30291
279085 4866145 9 721 351.8699 14.85106
279095 4866145 9 721 357.5104 16.05432
279105 4866145 9 721 357.5104 16.05432
279115 4866145 9 721 349.6952 15.61613
277675 4866155 7 732 33.69007 10.21938
277685 4866155 7 731 26.56505 9.520202
277695 4866155 7 731 24.44395 8.588925
277705 4866155 7 730 37.87498 8.111279
277715 4866155 7 729 45 8.049467
277725 4866155 7 728 45 8.049467
277735 4866155 7 727 45 8.049467
277745 4866155 7 726 37.87498 8.111279
277755 4866155 7 725 24.44395 8.588925
277765 4866155 7 725 24.44395 8.588925
277775 4866155 7 724 37.87498 8.111279
277785 4866155 7 723 45 8.049467
277795 4866155 7 722 45 8.049467
277805 4866155 7 721 26.56505 6.37937
277815 4866155 7 721 26.56505 6.37937
277825 4866155 7 720 45 8.049467
277835 4866155 7 719 26.56505 6.37937
277845 4866155 7 719 26.56505 6.37937
277855 4866155 7 718 26.56505 6.37937
277865 4866155 7 718 26.56505 6.37937
277875 4866155 7 717 45 8.049467
277885 4866155 7 716 26.56505 6.37937
277895 4866155 7 716 26.56505 6.37937
277905 4866155 7 715 26.56505 6.37937
277915 4866155 7 715 26.56505 6.37937
277925 4866155 7 714 26.56505 6.37937
277935 4866155 7 714 6.340192 6.457954
277945 4866155 7 714 21.80141 7.667577
277955 4866155 7 713 18.43495 6.762861
277965 4866155 7 713 0 5.710593
277975 4866155 7 713 6.340192 6.457954
277985 4866155 7 713 21.80141 7.667577
277995 4866155 7 712 18.43495 6.762861
278005 4866155 7 712 0 5.710593
278015 4866155 7 712 0 5.710593
278025 4866155 7 712 0 5.710593
278035 4866155 7 712 0 5.710593
278045 4866155 7 712 0 5.710593
278055 4866155 7 712 333.4349 6.37937
278065 4866155 7 713 333.4349 6.37937
278075 4866155 7 713 0 5.710593
278085 4866155 7 713 333.4349 6.37937
278095 4866155 7 714 333.4349 6.37937
278105 4866155 7 714 353.6598 6.457954
278115 4866155 7 714 338.1986 7.667577
278125 4866155 7 715 341.5651 6.762861
278135 4866155 7 715 333.4349 6.37937
278145 4866155 7 716 322.125 8.111279
278155 4866155 7 717 338.1986 7.667577
278165 4866155 7 717 330.9454 7.333393
278175 4866155 7 718 322.125 8.111279
278185 4866155 7 719 327.5288 9.256682
278195 4866155 7 720 335.556 8.588925
278205 4866155 7 720 338.1986 7.667577
278215 4866155 7 721 338.1986 7.667577
278225 4866155 7 721 348.6901 7.264627
278235 4866155 7 721 354.8056 7.860959
278245 4866155 7 721 350.5377 8.64667
278255 4866155 7 722 341.5651 8.984877
278265 4866155 7 722 350.5377 8.64667
278275 4866155 7 722 350.5377 8.64667
278285 4866155 7 723 350.5377 8.64667
278295 4866155 7 723 355.6013 9.256682
278305 4866155 7 723 356.1859 10.64269
278315 4866155 7 723 0 11.30993
278325 4866155 7 723 349.992 12.17678
278335 4866155 7 724 347.4712 12.97935
278345 4866155 7 724 353.6598 12.75587
278355 4866155 7 724 356.9872 13.37805
278365 4866155 7 724 0 14.03624
278375 4866155 7 724 0 14.03624
278745 4866155 9 713 10.30485 15.61613
278755 4866155 9 712 16.92751 16.72659
278765 4866155 9 711 16.92751 16.72659
278775 4866155 9 710 18.43495 15.46673
278785 4866155 9 709 21.80141 15.06996
278795 4866155 9 708 14.74356 13.79797
278805 4866155 9 708 10.00798 12.17678
278815 4866155 9 707 0 11.30993
278825 4866155 9 708 345.9637 11.64863
278835 4866155 9 708 333.4349 12.60438
278845 4866155 9 710 327.9946 13.27067
278855 4866155 9 711 333.4349 12.60438
278865 4866155 9 712 345.9637 11.64863
278875 4866155 9 712 345.9637 11.64863
278885 4866155 9 713 337.6199 12.94241
278895 4866155 9 714 347.4712 12.97935
278905 4866155 9 714 353.6598 12.75587
278915 4866155 9 714 347.4712 12.97935
278925 4866155 9 715 349.992 12.17678
278935 4866155 9 715 356.6335 12.01703
278945 4866155 9 715 351.0274 13.51969
278955 4866155 9 716 351.0274 13.51969
278965 4866155 9 716 353.6598 12.75587
278975 4866155 9 716 351.0274 13.51969
278985 4866155 9 717 351.0274 13.51969
278995 4866155 9 717 347.4712 12.97935
279005 4866155 9 718 345.2564 13.79797
279015 4866155 9 718 343.3008 14.62828
279025 4866155 9 719 341.5651 15.46673
279035 4866155 9 720 343.0725 16.72659
279045 4866155 9 721 343.0725 16.72659
279055 4866155 9 722 346.6075 15.10092
279065 4866155 9 722 346.6075 15.10092
279075 4866155 9 723 349.6952 15.61613
279085 4866155 9 723 349.6952 15.61613
279095 4866155 9 724 352.5686 16.16874
279105 4866155 9 724 0 16.69924
279115 4866155 9 724 350.5377 16.91652
279125 4866155 9 725 350.5377 16.91652
279135 4866155 9 725 0 16.69924
277665 4866165 7 735 39.80557 11.04835
277675 4866165 7 734 33.69007 10.21938
277685 4866165 7 733 32.47119 9.256682
277695 4866165 7 732 37.87498 8.111279
277705 4866165 7 731 45 8.049467
277715 4866165 7 730 45 8.049467
277725 4866165 7 729 45 8.049467
277735 4866165 7 728 37.87498 8.111279
277745 4866165 7 727 24.44395 8.588925
277755 4866165 7 727 24.44395 8.588925
277765 4866165 7 726 37.87498 8.111279
277775 4866165 7 725 45 8.049467
277785 4866165 7 724 45 8.049467
277795 4866165 7 723 37.87498 8.111279
277805 4866165 7 722 21.80141 7.667577
277815 4866165 7 722 29.0546 7.333393
277825 4866165 7 721 45 8.049467
277835 4866165 7 720 26.56505 6.37937
277845 4866165 7 720 26.56505 6.37937
277855 4866165 7 719 26.56505 6.37937
277865 4866165 7 719 26.56505 6.37937
277875 4866165 7 718 45 8.049467
277885 4866165 7 717 26.56505 6.37937
277895 4866165 7 717 26.56505 6.37937
277905 4866165 7 716 26.56505 6.37937
277915 4866165 7 716 26.56505 6.37937
277925 4866165 7 715 26.56505 6.37937
277935 4866165 7 715 0 5.710593
277945 4866165 7 715 26.56505 6.37937
277955 4866165 7 714 26.56505 6.37937
277965 4866165 7 714 0 5.710593
277975 4866165 7 714 0 5.710593
277985 4866165 7 714 18.43495 6.762861
277995 4866165 7 713 21.80141 7.667577
278005 4866165 7 713 6.340192 6.457954
278015 4866165 7 713 0 5.710593
278025 4866165 7 713 0 5.710593
278035 4866165 7 713 0 5.710593
278045 4866165 7 713 353.6598 6.457954
278055 4866165 7 713 338.1986 7.667577
278065 4866165 7 714 341.5651 6.762861
278075 4866165 7 714 0 5.710593
278085 4866165 7 714 333.4349 6.37937
278095 4866165 7 715 333.4349 6.37937
278105 4866165 7 715 341.5651 6.762861
278115 4866165 7 716 338.1986 7.667577
278125 4866165 7 716 348.6901 7.264627
278135 4866165 7 716 338.1986 7.667577
278145 4866165 7 717 322.125 8.111279
278155 4866165 7 718 330.9454 7.333393
278165 4866165 7 718 338.1986 7.667577
278175 4866165 7 719 322.125 8.111279
278185 4866165 7 720 315 8.049467
278195 4866165 7 721 333.4349 6.37937
278205 4866165 7 721 333.4349 6.37937
278215 4866165 7 722 333.4349 6.37937
278225 4866165 7 722 341.5651 6.762861
278235 4866165 7 723 344.7449 8.111279
278245 4866165 7 723 350.5377 8.64667
278255 4866165 7 723 341.5651 8.984877
278265 4866165 7 724 350.5377 8.64667
278275 4866165 7 724 350.5377 8.64667
278285 4866165 7 724 350.5377 8.64667
278295 4866165 7 724 347.0054 9.468127
278305 4866165 7 725 348.6901 10.82504
278315 4866165 7 725 356.6335 12.01703
278325 4866165 7 725 347.4712 12.97935
278335 4866165 7 726 349.992 12.17678
278345 4866165 7 726 349.992 12.17678
278355 4866165 7 727 351.0274 13.51969
278365 4866165 7 727 357.2737 14.72425
278375 4866165 7 727 357.5104 16.05432
278385 4866165 7 727 0 16.69924
278395 4866165 7 727 0 16.69924
278725 4866165 9 716 8.130102 14.85106
278735 4866165 9 716 10.30485 15.61613
278745 4866165 9 715 10.30485 15.61613
278755 4866165 9 715 12.26477 16.39468
278765 4866165 9 714 18.43495 17.5484
278775 4866165 9 713 18.43495 17.5484
278785 4866165 9 712 18.43495 17.5484
278795 4866165 9 711 16.92751 16.72659
278805 4866165 9 710 10.30485 15.61613
278815 4866165 9 710 0 15.37625
278825 4866165 9 710 351.8699 14.85106
278835 4866165 9 711 339.7751 14.2036
278845 4866165 9 712 332.1027 13.51969
278855 4866165 9 713 333.4349 12.60438
278865 4866165 9 714 343.6105 12.4894
278875 4866165 9 714 347.4712 12.97935
278885 4866165 9 715 337.6199 12.94241
278895 4866165 9 716 345.9637 11.64863
278905 4866165 9 716 349.992 12.17678
278915 4866165 9 717 347.4712 12.97935
278925 4866165 9 717 353.6598 12.75587
278935 4866165 9 717 351.0274 13.51969
278945 4866165 9 718 351.0274 13.51969
278955 4866165 9 718 353.6598 12.75587
278965 4866165 9 718 351.0274 13.51969
278975 4866165 9 719 348.6901 14.30291
278985 4866165 9 719 354.2894 14.10346
278995 4866165 9 719 348.6901 14.30291
279005 4866165 9 720 341.5651 15.46673
279015 4866165 9 721 343.0725 16.72659
279025 4866165 9 722 341.5651 17.5484
279035 4866165 9 723 343.0725 16.72659
279045 4866165 9 724 346.6075 15.10092
279055 4866165 9 724 346.6075 15.10092
279065 4866165 9 725 343.0725 16.72659
279075 4866165 9 726 350.5377 16.91652
279085 4866165 9 726 350.5377 16.91652
279095 4866165 9 727 350.5377 16.91652
279105 4866165 9 727 357.7094 17.36707
279115 4866165 9 727 351.2538 18.20209
279125 4866165 9 728 353.1572 17.47098
279135 4866165 9 728 0 16.69924
279145 4866165 9 728 2.489553 16.05432
277665 4866175 7 736 39.80557 11.04835
277675 4866175 7 735 33.69007 10.21938
277685 4866175 7 734 39.28941 10.07397
277695 4866175 7 733 45 9.039936
277705 4866175 7 732 45 8.049467
277715 4866175 7 731 45 8.049467
277725 4866175 7 730 37.87498 8.111279
277735 4866175 7 729 24.44395 8.588925
277745 4866175 7 729 24.44395 8.588925
277755 4866175 7 728 37.87498 8.111279
277765 4866175 7 727 45 8.049467
277775 4866175 7 726 45 8.049467
277785 4866175 7 725 37.87498 8.111279
277795 4866175 7 724 24.44395 8.588925
277805 4866175 7 724 24.44395 8.588925
277815 4866175 7 723 37.87498 8.111279
277825 4866175 7 722 37.87498 8.111279
277835 4866175 7 721 21.80141 7.667577
277845 4866175 7 721 29.0546 7.333393
277855 4866175 7 720 26.56505 6.37937
277865 4866175 7 720 26.56505 6.37937
277875 4866175 7 719 45 8.049467
277885 4866175 7 718 26.56505 6.37937
277895 4866175 7 718 26.56505 6.37937
277905 4866175 7 717 26.56505 6.37937
277915 4866175 7 717 26.56505 6.37937
277925 4866175 7 716 26.56505 6.37937
277935 4866175 7 716 0 5.710593
277945 4866175 7 716 26.56505 6.37937
277955 4866175 7 715 26.56505 6.37937
277965 4866175 7 715 0 5.710593
277975 4866175 7 715 0 5.710593
277985 4866175 7 715 14.03624 5.885129
277995 4866175 7 715 26.56505 6.37937
278005 4866175 7 714 14.03624 5.885129
278015 4866175 7 714 0 5.710593
278025 4866175 7 714 0 5.710593
278035 4866175 7 714 0 5.710593
278045 4866175 7 714 341.5651 6.762861
278055 4866175 7 715 338.1986 7.667577
278065 4866175 7 715 353.6598 6.457954
278075 4866175 7 715 0 5.710593
278085 4866175 7 715 333.4349 6.37937
278095 4866175 7 716 333.4349 6.37937
278105 4866175 7 716 333.4349 6.37937
278115 4866175 7 717 333.4349 6.37937
278125 4866175 7 717 341.5651 6.762861
278135 4866175 7 718 338.1986 7.667577
278145 4866175 7 718 330.9454 7.333393
278155 4866175 7 719 322.125 8.111279
278165 4866175 7 720 338.1986 7.667577
278175 4866175 7 720 330.9454 7.333393
278185 4866175 7 721 315 8.049467
278195 4866175 7 722 333.4349 6.37937
278205 4866175 7 722 333.4349 6.37937
278215 4866175 7 723 330.9454 7.333393
278225 4866175 7 723 338.1986 7.667577
278235 4866175 7 724 338.1986 7.667577
278245 4866175 7 724 344.7449 8.111279
278255 4866175 7 725 341.5651 8.984877
278265 4866175 7 725 350.5377 8.64667
278275 4866175 7 725 347.0054 9.468127
278285 4866175 7 726 348.6901 10.82504
278295 4866175 7 726 345.9637 11.64863
278305 4866175 7 727 345.9637 11.64863
278315 4866175 7 727 349.992 12.17678
278325 4866175 7 728 347.4712 12.97935
278335 4866175 7 728 353.6598 12.75587
278345 4866175 7 728 347.4712 12.97935
278355 4866175 7 729 347.4712 12.97935
278365 4866175 7 729 351.0274 13.51969
278375 4866175 7 730 354.2894 14.10346
278385 4866175 7 730 0 14.03624
278395 4866175 7 730 0 14.03624
278405 4866175 7 730 0 14.03624
278705 4866175 9 720 8.130102 14.85106
278715 4866175 9 719 8.130102 14.85106
278725 4866175 9 719 5.194429 15.43664
278735 4866175 9 719 10.30485 15.61613
278745 4866175 9 718 10.30485 15.61613
278755 4866175 9 718 10.30485 15.61613
278765 4866175 9 717 16.92751 16.72659
278775 4866175 9 716 18.43495 17.5484
278785 4866175 9 715 18.43495 17.5484
278795 4866175 9 714 15.64225 17.97923
278805 4866175 9 713 8.746162 18.20209
278815 4866175 9 713 2.29061 17.36707
278825 4866175 9 713 357.5104 16.05432
278835 4866175 9 713 348.6901 14.30291
278845 4866175 9 714 337.6199 12.94241
278855 4866175 9 715 333.4349 12.60438
278865 4866175 9 716 337.6199 12.94241
278875 4866175 9 717 347.4712 12.97935
278885 4866175 9 717 343.6105 12.4894
278895 4866175 9 718 343.6105 12.4894
278905 4866175 9 718 347.4712 12.97935
278915 4866175 9 719 347.4712 12.97935
278925 4866175 9 719 351.0274 13.51969
278935 4866175 9 720 348.6901 14.30291
278945 4866175 9 720 354.2894 14.10346
278955 4866175 9 720 351.8699 14.85106
278965 4866175 9 721 349.6952 15.61613
278975 4866175 9 721 349.6952 15.61613
278985 4866175 9 722 352.5686 16.16874
278995 4866175 9 722 350.5377 16.91652
279005 4866175 9 723 341.5651 17.5484
279015 4866175 9 724 341.5651 17.5484
279025 4866175 9 725 343.0725 16.72659
279035 4866175 9 726 346.6075 15.10092
279045 4866175 9 726 346.6075 15.10092
279055 4866175 9 727 343.0725 16.72659
279065 4866175 9 728 343.0725 16.72659
279075 4866175 9 729 349.6952 15.61613
279085 4866175 9 729 347.7352 16.39468
279095 4866175 9 730 350.5377 16.91652
279105 4866175 9 730 353.1572 17.47098
279115 4866175 9 731 351.2538 18.20209
279125 4866175 9 731 357.7094 17.36707
279135 4866175 9 731 0 16.69924
279145 4866175 9 731 4.763642 16.75389
279155 4866175 9 730 9.462322 16.91652
279165 4866175 9 730 4.763642 16.75389
277655 4866185 7 739 39.80557 11.04835
277665 4866185 7 738 39.80557 11.04835
277675 4866185 7 737 33.69007 10.21938
277685 4866185 7 736 39.80557 11.04835
277695 4866185 7 734 39.80557 11.04835
277705 4866185 7 733 33.69007 10.21938
277715 4866185 7 732 33.69007 10.21938
277725 4866185 7 731 26.56505 9.520202
277735 4866185 7 731 24.44395 8.588925
277745 4866185 7 730 37.87498 8.111279
277755 4866185 7 729 45 8.049467
277765 4866185 7 728 37.87498 8.111279
277775 4866185 7 727 32.47119 9.256682
277785 4866185 7 726 26.56505 9.520202
